created_at,author.username,author.name,author.description,author.verified,type,text,public_metrics.retweet_count,public_metrics.like_count,public_metrics.reply_count,public_metrics.quote_count,tweet_url,lang,geo.full_name
2023-07-27 17:16:43+00:00,nxxm85,•บี๋•,อยากเป็นแมงกะพรุนอะ,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/nxxm85/status/1684613801252102144,th,
2023-07-27 17:11:40+00:00,Galaxy_2345,BH,👉 @weareoneEXO  👈\n»»»NO EXO NO LIFE«««\n     #ชิปชานแบค💕💕\n        👉 คีพ OT9 👈,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/Galaxy_2345/status/1684612531439169537,th,
2023-07-27 17:09:38+00:00,leurtillois,leurtillois,,False,retweet,"Fast-fashion: en Chine, la plupart des employés de Shein travaillent jusqu'à 74h par semaine, sans jour de repos https://t.co/wdp7Z8Rlw4 @FR_Conversation https://t.co/kleVzkqKte",84,62,4,6,https://twitter.com/leurtillois/status/1684612019742244864,fr,
2023-07-27 17:07:34+00:00,FfffFilm,โจวฟิล์มๆ🦁💖 ft.ลิมิต,#wannable(อดีต) #welo #nctzen #insider #engene หวีดทุกอย่างในทวิตเดียว รีวิว #ฟิล์มๆขายทุกอย่าง (พึ่งทำ) เป็นทั้งผู้ซื้อผู้ขาย(สมัครเล่น),False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/FfffFilm/status/1684611500475060225,th,
2023-07-27 17:00:12+00:00,nwwans,nw,,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/nwwans/status/1684609644751384576,th,
2023-07-27 16:53:08+00:00,TheFashionLaw,The Fashion Law,"An independent source for fashion, law, business + future • Subscribe to our free weekly newsletter: https://t.co/V93NHvwItQ",False,retweet,"In a fight between fast and ultra-fast fashion, H&amp;M is suing Shein for copyright infringement in Hong Kong. https://t.co/DyotjOtX1d",7,13,1,2,https://twitter.com/TheFashionLaw/status/1684607865250512897,en,
2023-07-27 16:50:47+00:00,jorlousmi,𓇼,bad bad,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/jorlousmi/status/1684607274898296832,th,
2023-07-27 16:44:32+00:00,Nutthathip,อยากเป็นเมียพี่นู,มอนเบเบ้น้อย🌿 monbebe. I love Monsta X and Monsta X have 7 forever.,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/Nutthathip/status/1684605703322034176,th,
2023-07-27 16:44:17+00:00,PatrickBry2,Patrick Bry,"37 ans à Air France, 27 ans steward et photographe sous-marin , maintenant grand-père depuis 7 ans passionné par l’histoire de l’art , et plein d’autres choses.",False,original,Les ravages derrière l'ascension fulgurante de Shein https://t.co/bwu7U05f7S https://t.co/NRiaBJB9Oq,0,6,1,1,https://twitter.com/PatrickBry2/status/1684605638259638290,fr,
2023-07-27 16:43:41+00:00,vivivivivi94,WE YOUNG 🧡 Cream Soda 🍹,"fan account #EXO #EXOL 사랑하자! ❤️ #SEHUN 🐥 “we exist in every moment of yours"" 8เมษายน2023 ครบรอบ 11ปี เอ็กโซ ✨ @weareoneEXO",False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/vivivivivi94/status/1684605489525776384,th,
2023-07-27 16:43:23+00:00,SamLeDigital,Sam Le Digital ,“Before we drown”,False,retweet,"#Shein : l’ascension (pas si) brillante de la nouvelle star de la fast-fashion.\n\nShein domine en effet le secteur des enseignes de fast-fashion avec notamment plus de 40 % du marché américain début 2023, contre 11 % en février 2020 https://t.co/3yzEYOPvlj",3,2,1,0,https://twitter.com/SamLeDigital/status/1684605413029707784,fr,
2023-07-27 16:42:06+00:00,jayy_jk9791,제시씨⁷,(fan account)🐰 Jungkook (n.) the person who can not stop own cuteness. #BTS 💜 #ปลดล็อกท้องถิ่น,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/jayy_jk9791/status/1684605089812766721,th,
2023-07-27 16:37:39+00:00,kunnoodaiy,𝑐𝑎𝑙𝑙 𝑚𝑒 𝑚𝑒𝑜𝑤 |||,ด้อมใส่นัวเฟม💕starlight แสงดาวน้อย⭐,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/kunnoodaiy/status/1684603970197864448,th,
2023-07-27 16:31:54+00:00,littlebigfred,LittleBigFred,,False,original,"""Le distributeur chinois s’appuie notamment pour cela sur des outils d’intelligence artificielle (IA)""\n\nSQL et web scraping\n\nLa belle affaire\n\nhttps://t.co/vEcWL255J7",0,0,0,0,https://twitter.com/littlebigfred/status/1684602520864161796,fr,
2023-07-27 16:31:05+00:00,maikinwakame,ปล,,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/maikinwakame/status/1684602319017824256,th,
2023-07-27 16:30:37+00:00,JacquesMyolade,Jacques MYOLADE,,False,original,Les ravages derrière l'ascension fulgurante de Shein https://t.co/221aeRxInR via @slatefr,0,0,0,0,https://twitter.com/JacquesMyolade/status/1684602200318672898,fr,
2023-07-27 16:30:19+00:00,sky8078,มันทำไมนัก,,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/sky8078/status/1684602123558981632,th,
2023-07-27 16:30:16+00:00,uhneaesn,gnadun,"Cause your love should be celebrated, not tolerated.",False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/uhneaesn/status/1684602110816694272,th,
2023-07-27 16:29:26+00:00,Schmetail,Retail Schmetail,"RETAIL SCHMETAIL™ is a top retail news and trending source compiled by Sanford Stein, a top 100 Retail Industry Influencer, and founder of RETAIL SPEAK.",False,original,"SHEIN REPORTS BIG PROFITS, HINTS AT US IPO #Shein notched its highest #profit ever during the first half of this year as rumors swirl over whether the fast-fashion #brand will file for a US public offering. https://t.co/vepz5TfOx6 #fastfashion #reputation #retail #fashionretail",0,0,1,0,https://twitter.com/Schmetail/status/1684601903856877570,en,
2023-07-27 16:28:43+00:00,phansa_04,—P,₰ ＲＥＭＥＭＢＥＲ ₰ ดิวบอตอเจ้ไม้มานะมานีปิติชูใจ #พรรษาเพื่อนเยอะ,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/phansa_04/status/1684601723166568449,th,
2023-07-27 16:26:55+00:00,Ikhunchan,คุณ,เงินไม่มี หน้าตาดีไปวันๆ,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/Ikhunchan/status/1684601269569343488,th,
2023-07-27 16:23:53+00:00,pakviralseriess,Pakistan Viral Series,We cover all latest news of #Pakistan from politics to sports and entertainment.🇵🇰,False,original,It's about time fast #fashion #brands take a stand against #copyright infringement! Kudos to H&amp;M for taking legal action against #Shein. Protecting intellectual property is crucial to foster creativity &amp; innovation in the fashion industry. #IslamiaUniversityBahawalpur #goldprice https://t.co/MzGSbG9VWX,0,0,0,0,https://twitter.com/pakviralseriess/status/1684600504087932928,en,
2023-07-27 16:23:00+00:00,GUPEWEI_JP,JP,하고싶은 거 다 하기,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/GUPEWEI_JP/status/1684600283463348224,th,
2023-07-27 16:20:51+00:00,ttsasina,ตานี่ 🖤💖,,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/ttsasina/status/1684599742519754752,th,
2023-07-27 16:20:06+00:00,Faii_Chanun,มินทร์มันตรา 🦋🌷,C H A N U N T H I D A 🌿🌾,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/Faii_Chanun/status/1684599553696366592,th,
2023-07-27 16:18:40+00:00,ppoiiployy,พารารอยด์ fatty fatty,บยอนผ๋อยผ๋อย SF89 |support EXO| Instagram/ ploypararoid #มนุษย์บี เป็นอิเหม่ยและหนี่เมิน /lubaek แก็ปซอง|Vergisz mein nich|ioi|wannable|กูซูบอย|,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/ppoiiployy/status/1684599193606963200,th,
2023-07-27 16:16:42+00:00,mdkafeskolryxbs,Maja,she/her war-maz 17,False,reply,"@twojeukochanie @nico000n @Paweuec @musicnewsfactpl i tal lepsze są lumpy niż shein, wspieranie super fast fashion, kupowanie ubrań z plastiku i wspieranie firm w których ludzie pracują za drobna kasę i pracują o wiele za długo nie jest dobre",0,1,1,0,https://twitter.com/mdkafeskolryxbs/status/1684598698787880960,pl,
2023-07-27 16:09:26+00:00,saharamassu,ชทค💙 ลทพ💛,X1 BY9 VICTON NEWS JOHNNY R1SE Chuang2019 YWY3 ((รีมันหมดทุกอย่าง)),False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/saharamassu/status/1684596870696640512,th,
2023-07-27 16:06:36+00:00,PPPTell,มาแล้วลูกจ๋า ชุดโกโกวาที่นู๋อยากได้,ซิมซาลาบิม ซิมซิม ซาลาบิม,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/PPPTell/status/1684596156796698624,th,
2023-07-27 16:05:26+00:00,honeybabysyrup,₍ ⺣̤̬ ₎,a golden retriever 💔,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/honeybabysyrup/status/1684595861769388033,th,
2023-07-27 16:04:31+00:00,petitefillexn,filleautomne,-,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/petitefillexn/status/1684595633309765633,th,
2023-07-27 16:03:30+00:00,nepnepj,นอจอ,สระเอ น.หนู ป.ปลา จ.จาน สระอู น.หนู👽 -บังไม่ทันโซยอนดัน-👼,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/nepnepj/status/1684595374730919936,th,
2023-07-27 16:02:20+00:00,txwxn89710,❥𝚃𝑥𝕨𝕩𝕟ʙᴀᴇʙᴏɪɪ ･ᴗ･ 🌻💜,SJ❥HEECHUL♥ • HANGENG🖤 || YONG JUNHYUNG💜 || ร้อนในของพิ้เหยก🐡 || #อวยเมนหนักมาก #บ่นขิงบ่นข่า #เจ้าแม่แห่งวงการคุยคนเดียว,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/txwxn89710/status/1684595083671457792,th,
2023-07-27 16:00:01+00:00,updayFR,upday France,*Les journalistes d'upday rédigent et sélectionnent pour vous les actus les plus importantes de la journée \n*4 millions d'utilisateurs actifs mensuels en France,False,original,Shein : l’ascension pas si brillante de la nouvelle star de la fast-fashion (via @FR_Conversation) https://t.co/iDFxWhW2IK,0,0,0,0,https://twitter.com/updayFR/status/1684594498234388480,fr,
2023-07-27 15:51:01+00:00,tftt_tornf,เฮียเดิดเองก็ลำบาก,,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/tftt_tornf/status/1684592234799529985,th,
2023-07-27 15:45:27+00:00,jami9hty,immotthatgirl🗯️,ปล่อย! อย่ามาจับ,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/jami9hty/status/1684590832849190913,th,
2023-07-27 15:43:21+00:00,mhaolwion,แหะๆหวัดดีคั๊บ,,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/mhaolwion/status/1684590306766008320,th,
2023-07-27 15:34:36+00:00,PONYY_P,พีเอ็มเอ็น💥🧤,☀︎︎ 4eve/got7~*,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/PONYY_P/status/1684588100973129728,th,
2023-07-27 15:33:48+00:00,Koylakteetanam,อะไรไม่รุ้,กุอยุ่บนซากเรือจะจมน้ำตายแล้ว,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/Koylakteetanam/status/1684587900082835456,th,
2023-07-27 15:32:31+00:00,bb_bamjen,bambie🍧🧴🧊✨🛁🧺,,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/bb_bamjen/status/1684587576634769409,th,
2023-07-27 15:31:47+00:00,thisismechutcha,พิ้กกี๊บูบู๊🧸,ขอโทษที่โง่ไปรักอะไรมากมายขนาดนั้น,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/thisismechutcha/status/1684587395562500098,th,
2023-07-27 15:29:39+00:00,MisterIvaylo,Ivaylo,Obsessed with self-improvement | Embracing challenges & growth | Sharing insights & motivation for success | Join me on this empowering journey! 🚀,False,reply,@CNBC I believe it's time for the mainstream media to expose the real face behind the fast-fashion facade. Shein particularly. \n\nProfiting off the backs of underpaid and overworked laborers is disgraceful.,0,0,0,0,https://twitter.com/MisterIvaylo/status/1684586856313241601,en,
2023-07-27 15:27:48+00:00,uxtong,bb,"Like the light, but I love hearing sounds.",False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/uxtong/status/1684586393060900864,th,
2023-07-27 15:27:16+00:00,02_nmi,(n.),,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/02_nmi/status/1684586258205745152,th,
2023-07-27 15:26:37+00:00,beuuuuuuuuu,beaws,,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/beuuuuuuuuu/status/1684586093587619843,th,
2023-07-27 15:25:21+00:00,_defxx,_defxx,,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/_defxx/status/1684585775034400771,th,
2023-07-27 15:25:21+00:00,mmoo_bk,봉콛~,,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/mmoo_bk/status/1684585773205708800,th,
2023-07-27 15:25:15+00:00,KkartooonN,kkt,Hi,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/KkartooonN/status/1684585751433089024,th,
2023-07-27 15:24:30+00:00,MasterPeach1210,KangSamoyed 😸,Daniel\nB.I\neaJ\nAgustD,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/MasterPeach1210/status/1684585562412560390,th,
2023-07-27 15:21:07+00:00,ifidontwantto,♧ 𝔾𝕣𝕠𝕨 𝕌𝕡 ♧,20↑ (っ◔◡◔)っ | พระเอกโชเน็นปัดขวา | สาวกนิยายแปล | BL | Fantasy | ♡ Multifandom ♡,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/ifidontwantto/status/1684584709588746240,th,
2023-07-27 15:20:45+00:00,kaipalodo,kpl,♡ ĸчυngѕσσ jαємιn dσчσυng мαѕhιhσ tαĸυмι gчυvιn phαnвιn ⚯̫,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/kaipalodo/status/1684584619025604608,th,
2023-07-27 15:17:44+00:00,yilyfelony,✦🌈мє,𝓐𝓵𝔀𝓪𝔂𝓼 𝓽𝓻𝓮𝓪𝓼𝓾𝓻𝓮 12💎 𝓜𝓪𝓼𝓱𝓲𝓱𝓸🐹 𝓐𝓼𝓪𝓱𝓲🤖🌱🐥,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/yilyfelony/status/1684583859894231040,th,
2023-07-27 15:16:41+00:00,piano_candy,Pitchaya.,Name Piano ♫♪ // แอคนี้ไร้สาระ -/\- | SC43 | SU71 |,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/piano_candy/status/1684583591907663872,th,
2023-07-27 15:16:30+00:00,mpamadim,2,@pledis_17 @SF9official @P1H_members,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/mpamadim/status/1684583548861423616,th,
2023-07-27 15:15:00+00:00,aradappp,ur fav clown,time isn’t straight and neither am I,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/aradappp/status/1684583170656845824,th,
