date,username,name,user_bio,verified,type,text,retweets,likes,replies,quotes,tweet_url,lang,geo.full_name
2023-02-16 13:52:54+00:00,BesmaCC,Besma | Curiously Conscious,Finding kinder ways to live and dress at https://t.co/lNAME60TWb • Founder https://t.co/YP6NlaH84a,False,retweet,Thank you @jasminchua for covering our recent protest against @SHEIN_Official in @NewcastleSU and the protest against @boohoo by an incredible team. Fast fashion companies should not be able to show their faces at events without challenge https://t.co/eWRPEI1KbJ,5,18,0,0,https://twitter.com/BesmaCC/status/1626218063556411392,en,
2023-02-16 12:30:49+00:00,jasminchua,Jasmin Malik Chua,Sourcing and labor editor 👗 👠 @sourcingjournal. Previous bylines @nytimes @bof @voguebusiness @voxdotcom @thedailybeast. ☁️ bsky @jasminchua.com,False,retweet,Thank you @jasminchua for covering our recent protest against @SHEIN_Official in @NewcastleSU and the protest against @boohoo by an incredible team. Fast fashion companies should not be able to show their faces at events without challenge https://t.co/eWRPEI1KbJ,5,18,0,0,https://twitter.com/jasminchua/status/1626197403849355265,en,
2023-02-16 10:17:12+00:00,MkImaan,iman | WATCH POLITE SOCIETY 🥻 🥋,Muslim 🇵🇰 | he/him\nCriminology Student\nhttps://t.co/qPpapWQbST\n@gndrising Socials Team (on hiatus)\n#BlackLivesMatter #FreeKashmir #FreePalestine,False,retweet,Thank you @jasminchua for covering our recent protest against @SHEIN_Official in @NewcastleSU and the protest against @boohoo by an incredible team. Fast fashion companies should not be able to show their faces at events without challenge https://t.co/eWRPEI1KbJ,5,18,0,0,https://twitter.com/MkImaan/status/1626163782010515460,en,
2023-02-16 10:15:20+00:00,arantingreader,Jemima 🌱 #StopJackdaw (she/her),🏴󠁧󠁢󠁷󠁬󠁳󠁿 climate justice journalist + campaigner • ambassador @remakeourworld •                   💌 anotherrantingreader@gmail.com,False,original,Thank you @jasminchua for covering our recent protest against @SHEIN_Official in @NewcastleSU and the protest against @boohoo by an incredible team. Fast fashion companies should not be able to show their faces at events without challenge https://t.co/eWRPEI1KbJ,5,18,0,0,https://twitter.com/arantingreader/status/1626163312114139137,en,
2023-02-16 07:15:49+00:00,manunbt,Emmanuel Norbert,,False,retweet,"Thanks for mentioning H&amp;M greenwashing efforts, they needed the promo…\nAlso, Shein grossing $16 Billions in 2021 peddling fast fashion sounds a bit obscene?\nThe message that “sustainable” fashion needs to get cheaper is off, address consumerism + garment longevity instead. https://t.co/btbgHLnvpI",2,6,1,0,https://twitter.com/manunbt/status/1626118135509139457,en,
2023-02-16 06:15:31+00:00,WellDressedDad,Nick J - Garmology podcast & WellDressedDad IG,"Nick Johannessen, host of Garmology podcast and Youtube and WellDressedDad Instagram and blog. Norwegian, into ethical menswear, tweed, denim and cool things.",False,retweet,"Thanks for mentioning H&amp;M greenwashing efforts, they needed the promo…\nAlso, Shein grossing $16 Billions in 2021 peddling fast fashion sounds a bit obscene?\nThe message that “sustainable” fashion needs to get cheaper is off, address consumerism + garment longevity instead. https://t.co/btbgHLnvpI",2,6,1,0,https://twitter.com/WellDressedDad/status/1626102958717902849,en,
2023-02-16 02:32:38+00:00,_MisterFreedom_,Christophe Loiron,MISTER FREEDOM® Blog: https://t.co/CsbnwnxU2Y,False,quote,"Thanks for mentioning H&amp;M greenwashing efforts, they needed the promo…\nAlso, Shein grossing $16 Billions in 2021 peddling fast fashion sounds a bit obscene?\nThe message that “sustainable” fashion needs to get cheaper is off, address consumerism + garment longevity instead. https://t.co/btbgHLnvpI",2,6,1,0,https://twitter.com/_MisterFreedom_/status/1626046869909692423,en,
2023-02-15 23:40:08+00:00,jasminchua,Jasmin Malik Chua,Sourcing and labor editor 👗 👠 @sourcingjournal. Previous bylines @nytimes @bof @voguebusiness @voxdotcom @thedailybeast. ☁️ bsky @jasminchua.com,False,original,"Protestors are calling out the likes of Boohoo and Shein for ""greenwashing"" their social and environmental efforts. https://t.co/NpRtHnDd8N",2,8,1,0,https://twitter.com/jasminchua/status/1626003457751625731,en,
2023-02-10 05:47:41+00:00,apparel_res,Apparel Resources,"Apparel Resources is a sourcing platform that provides latest #apparel and #textile industry #news , updates, and insights.",False,original,#ARfeatures - #Brands will need to be extremely watchful about how they speak about their #sustainability-related projects and #achievements to ensure they are not ‘greenwashing’ in light of new and emerging rules. \n@hm @SHEIN_Official \n#organic\n\nhttps://t.co/mlURewEiBn,0,0,0,0,https://twitter.com/apparel_res/status/1623921626185342977,en,
2023-02-06 19:41:56+00:00,VelocVeloc,VelocVeloc,"J'ai pas pus chier dans le cul de la réussite, je suis constipé\nhttps://t.co/9b3AzATuhq",False,reply,@Linda_anges6off @Audreylunique https://t.co/a4DSVTyW3k,0,1,0,0,https://twitter.com/VelocVeloc/status/1622682019921596435,qme,
2023-01-28 15:29:31+00:00,YourCutestEnemy,YourCutestEnemy🏳️‍🌈🏳️‍⚧️,Ex-Twitch PC Variety Streamer • Partnered with @DubbyEnergy @voicemod @RitualMotion • Business Email: YourCutestEnemyLive@gmail.com,False,reply,"H&amp;M- mistreats and underpays of employees, greenwashing\n\nGap- abuse of employees, withholding payment from workers,  uses forced labor from China \n\nShein- steals art and work from small creators, bad environmental impact\n\nTwitch- constant sexism, racism, and transphobia, Amazon^",0,2,2,0,https://twitter.com/YourCutestEnemy/status/1619357008725159937,en,
2023-01-22 23:35:29+00:00,brycejustweeted,Bryce Goodall | He/Him | Autistic/ND,QUEER 🏳️‍🌈 NEURODIVERGENT🧠CLIMATE🌱 SOCIAL✊ DISABILITY ♿ JUSTICE ACTIVIST ✊ ORGANISER✳️MOBILISER 📢CAMPAIGNER💥RT/QT/LIKE≠ ENDORSE/APPROVAL🚫,True,quote,Hey @SHEIN_Official do you mean: \nFashion Exploitation Lab \nElegant PR cover ups which is full of greenwashing\nDelight in getting profits but don't care about your workers rights abuse details. https://t.co/APFy4O0pf2,0,0,1,0,https://twitter.com/brycejustweeted/status/1617304976715284481,en,
2023-01-20 15:33:22+00:00,Mariangellw,Manguito🥭,Con sabor natural y artificial,False,retweet,Pintar de “eco friendly” “sustentable”. Mientras permites emprendimientos que traen ropa de shein es otra forma de greenwashing https://t.co/gMO9o2KlHt,2,24,2,0,https://twitter.com/Mariangellw/status/1616458871740026881,es,
2023-01-20 14:32:24+00:00,notvalemo,V🪬,🏳️‍🌈,False,retweet,Pintar de “eco friendly” “sustentable”. Mientras permites emprendimientos que traen ropa de shein es otra forma de greenwashing https://t.co/gMO9o2KlHt,2,24,2,0,https://twitter.com/notvalemo/status/1616443533023641602,es,
2023-01-20 06:48:10+00:00,vivaelgreenwash,Viva el Greenwashing,"Alertando sobre el #greenwashing del sector del textil \nAlerting on #greenwashing in the textile sector\nNos caen mal los mentirosos, los aprovechados, los ...",False,original,@SHEIN_Official tiene todo el derecho a vender la #ropa #fastfashion dentro de lo que permite la laxísima legislación y con la connivencia de sus clientes \n\nLo que no tiene derecho es a denominarla #sostenible\n\nSi aún así lo hace… pues #greenwashing\n\nhttps://t.co/4PFXo7OA4T,0,0,0,0,https://twitter.com/vivaelgreenwash/status/1616326701402755073,es,
2023-01-20 00:10:30+00:00,deathman00789,Bryan,Wait what? |28|\n\nProfile art by @athunderheart\nBanner art by @_brina_bee,False,retweet,"Apparently ""a majority of Gen Z will shop to support causes they care about"" but will this spell out the end of Shein's dominance, a business who cares about virtually no one?  Or will some of the greenwashing/woke washing actions continue to work on unsuspecting folks?",1,10,1,0,https://twitter.com/deathman00789/status/1616226625674256385,en,
2023-01-20 00:02:33+00:00,AjaSaysHello,Aja Barber,"She/her/they. Author of Consumed. Contributing editor at @ElleUK. Fashion is best when it is slow, ethical and inclusive! https://t.co/AOWSwVPjX1",False,reply,"Apparently ""a majority of Gen Z will shop to support causes they care about"" but will this spell out the end of Shein's dominance, a business who cares about virtually no one?  Or will some of the greenwashing/woke washing actions continue to work on unsuspecting folks?",1,10,1,0,https://twitter.com/AjaSaysHello/status/1616224627717541890,en,
2023-01-19 17:21:58+00:00,citlapilcod,cit,,False,quote,Pintar de “eco friendly” “sustentable”. Mientras permites emprendimientos que traen ropa de shein es otra forma de greenwashing https://t.co/gMO9o2KlHt,2,24,2,0,https://twitter.com/citlapilcod/status/1616123814445826050,es,
2023-01-14 17:22:10+00:00,Just_Becca,Becca✨🌙,"I’ve never been a natural, all I do is try. She/Her",False,reply,"@8lexnicole Nah they’re talking about Shein greenwashing and offering a ✨secondhand✨ selection on their site. Shein Exchange. \n\nBasically a bandaid for all the harm they do to the environment anyways lmfao. It’s a shit version of Poshmark, basically, with a lot more restrictions.",0,2,0,0,https://twitter.com/Just_Becca/status/1614311925273473025,en,
2023-01-10 14:31:00+00:00,MDOloruntoba,Modupe Oloruntoba,"🇳🇬 in 🇿🇦 writing for/about fashion, beauty & creative industries in South Africa for +9yrs. Now building @af_weekly.\n\nSubscribe for fashion business news 📩",False,retweet,From my Dazed article: https://t.co/vnPX46tjnL,1,5,0,0,https://twitter.com/MDOloruntoba/status/1612819301576179714,en,
2023-01-10 10:00:01+00:00,iownjd,J.D.™🇨🇩🇹🇷🇧🇪 🇫🇷🇸🇪🇺🇸🏁,"A @nerdinajock's body🐢perpetual optimist, learn, grow, inform, inspire, engage, empower: Be cute, but real in this ugly world ✨. Welcome to the bright side 💫.",True,retweet,"""From a fashion perspective, 2022 closed on a bitter note, with ultra-fast fashion brand Shein named the most popular brand in the world, and more greenwashing initiatives than we could wish for,"" @liviafirth writes. \nhttps://t.co/6sBdFUszef",1,2,0,0,https://twitter.com/iownjd/status/1612751104982368260,en,
2023-01-10 08:28:02+00:00,SophieBenson_,Sophie Benson,"Sustainability columnist @Dazed | Author and freelance journalist working with a focus on sustainable fashion, the environment, workers’ rights, and consumerism",False,reply,From my Dazed article: https://t.co/vnPX46tjnL,1,5,0,0,https://twitter.com/SophieBenson_/status/1612727957260304386,en,
2023-01-09 06:37:50+00:00,SizzlerzCloset,SIZZLERZ CLOSET,Fashion . curated by @sizzlermagazine,False,retweet,"@Ros_Rodriguez_ @DonnachadhMc @BoycottPalmOil @PlasticsRebel @JoannaMMeyer @JorgeLWolpert @OliviaMLondon @XRBrighton @GeoffBeacon @Sdg13Un I think there is a growing awareness regarding the profound impact of #fastfashion. There are several 2nd hand or #thrift shops where I live (a progressive city in the northeast US), but many of the biggest international players (@SHEIN_Official, @ZARA) are really #greenwashing. https://t.co/6zWCTUZ7Jl",3,8,1,2,https://twitter.com/SizzlerzCloset/status/1612337834882666497,en,
2023-01-08 23:48:09+00:00,SubsumeMe,Eric T,"♒️ Obsessive compulsive perfectionist, to a fault. But I still like to make things in the analog world.",False,reply,"@newacctwhoandy @dieworkwear @azizulis I’ve been doing that for years, but it seems like the story remains the same. I guess you just can’t change others’ buying behaviours. With greenwashing being prevalent everywhere, it just seems like a losing battle. Not to mention things like Shein. H+M’s got nothing on them …",0,1,0,0,https://twitter.com/SubsumeMe/status/1612234734905466883,en,
2023-01-08 23:27:09+00:00,OliviaMLondon,Olivia M Ⓥ,Tofu eating wokerati. Car free. ♥️🚴‍♂️. Join a union! Human rights. Animal rights. Rejoin.,False,retweet,"@Ros_Rodriguez_ @DonnachadhMc @BoycottPalmOil @PlasticsRebel @JoannaMMeyer @JorgeLWolpert @OliviaMLondon @XRBrighton @GeoffBeacon @Sdg13Un I think there is a growing awareness regarding the profound impact of #fastfashion. There are several 2nd hand or #thrift shops where I live (a progressive city in the northeast US), but many of the biggest international players (@SHEIN_Official, @ZARA) are really #greenwashing. https://t.co/6zWCTUZ7Jl",3,8,1,2,https://twitter.com/OliviaMLondon/status/1612229449805713408,en,
2023-01-08 22:31:26+00:00,BoycottPalmOil,Rajan Naidu Ⓥ,@kangaroocaught\n#Community\n#Peace\n#HumanRights\n#AnimalRights\n#ClimateJustice\n#HS2Rebellion\n#FareFreePublicTransport\n#XR\n#JustStopOil\n#BoycottPalmOil\n#BDS,False,retweet,"@Ros_Rodriguez_ @DonnachadhMc @BoycottPalmOil @PlasticsRebel @JoannaMMeyer @JorgeLWolpert @OliviaMLondon @XRBrighton @GeoffBeacon @Sdg13Un I think there is a growing awareness regarding the profound impact of #fastfashion. There are several 2nd hand or #thrift shops where I live (a progressive city in the northeast US), but many of the biggest international players (@SHEIN_Official, @ZARA) are really #greenwashing. https://t.co/6zWCTUZ7Jl",3,8,1,2,https://twitter.com/BoycottPalmOil/status/1612215428969009152,en,
2023-01-08 22:30:29+00:00,EcofriendlyBeer,Ecofriendly Beer Drinker,Curious. Environmental Studies at Harvard Extension School. Sustainability Consultant. Let’s take better care of Earth - the only planet with craft beer. 🌎🍻,True,reply,"@Ros_Rodriguez_ @DonnachadhMc @BoycottPalmOil @PlasticsRebel @JoannaMMeyer @JorgeLWolpert @OliviaMLondon @XRBrighton @GeoffBeacon @Sdg13Un I think there is a growing awareness regarding the profound impact of #fastfashion. There are several 2nd hand or #thrift shops where I live (a progressive city in the northeast US), but many of the biggest international players (@SHEIN_Official, @ZARA) are really #greenwashing. https://t.co/6zWCTUZ7Jl",3,8,1,2,https://twitter.com/EcofriendlyBeer/status/1612215188874317824,en,
2023-01-06 08:56:23+00:00,coolsarkyprints,Sarah,https://t.co/CUx85EoKGv\nhttps://t.co/uMwEbwbznG…\n Join Newsletter https://t.co/L3XIpar87p,False,retweet,"""The 2022 Fashion Accountability Report from Remake, an organisation which is instrumental in numerous global campaigns including #PayUp, has laid bare exactly which brands are falling short &amp; where."" via Dazed 💚 https://t.co/YykC3xY40i",2,2,0,0,https://twitter.com/coolsarkyprints/status/1611285538291548164,en,
2023-01-06 06:34:52+00:00,VogueArabia,Vogue Arabia,Vogue Arabia's official Twitter. Online now https://t.co/dH7OYYMfAy and https://t.co/9VhpBtzlf1,False,original,"""From a fashion perspective, 2022 closed on a bitter note, with ultra-fast fashion brand Shein named the most popular brand in the world, and more greenwashing initiatives than we could wish for,"" @liviafirth writes. \nhttps://t.co/6sBdFUszef",1,2,0,0,https://twitter.com/VogueArabia/status/1611249926511394821,en,
2023-01-05 20:03:33+00:00,itosheva,Irina Tosheva,модна дизајнерка.,False,retweet,"""The 2022 Fashion Accountability Report from Remake, an organisation which is instrumental in numerous global campaigns including #PayUp, has laid bare exactly which brands are falling short &amp; where."" via Dazed 💚 https://t.co/YykC3xY40i",2,2,0,0,https://twitter.com/itosheva/status/1611091050814136333,en,
2023-01-05 20:02:25+00:00,remakeourworld,Remake,"Remake is a global advocacy organization fighting for fair pay and climate justice in the clothing industry. Together, let's #remakeourworld 🌎",False,original,"""The 2022 Fashion Accountability Report from Remake, an organisation which is instrumental in numerous global campaigns including #PayUp, has laid bare exactly which brands are falling short &amp; where."" via Dazed 💚 https://t.co/YykC3xY40i",2,2,0,0,https://twitter.com/remakeourworld/status/1611090766121558046,en,
2023-01-04 11:46:29+00:00,MariaLauraMac,Maria Laura Rodriguez,"Autora de: ""El Sueño de Paulina"" ✨ \nTik tok: @marialauramac18\nYoutube: marialauramac",False,original,No puedo creer que Shein lanzó una publicación greenwashing diciendo que ellos ayudan al medio ambiente 🤡,0,0,0,0,https://twitter.com/MariaLauraMac/status/1610603568805089281,es,
2023-01-02 23:51:49+00:00,SPESA_org,SPESA_org,Sewn Products Equipment & Suppliers of the Americas - SPESA is the industry association for suppliers to the sewn products industry. News @ https://t.co/ggSrsPHTti.,False,original,"Trademark Infringement, Greenwashing Kept the Courts Busy in 2022 https://t.co/NaCmGhtdzg via @sourcingjournal",0,0,0,0,https://twitter.com/SPESA_org/status/1610061331788627968,en,
2023-01-02 12:54:37+00:00,CecilyAudNash,Cecily Audrey Nash,"Actor, Theatre maker & role-player. Graduate of École Jacques Lecoq. #antibrexit #antitory she/her",False,original,Fucking LOL the #greenwashing being spoken about on @BBCRadio4 and next to zero mention of the actual human ethics (or lack thereof) of fast fashion brands such as #shein and #boohoo. At least they admitted that #fastfashion is inherently always going to be unsustainable.,0,0,0,0,https://twitter.com/CecilyAudNash/status/1609895942454403073,en,
2023-01-01 14:52:35+00:00,clothesbiz,clothes biz,news feed for apparel business,False,original,Let the Lawsuits Fly: Fashion Had a Busy Year in the Courts - Sourcing Journal https://t.co/w4jYSGTBHk #apparel #fashion,0,0,0,0,https://twitter.com/clothesbiz/status/1609563239037157378,en,
2022-12-31 02:00:47+00:00,EINPatentsNews,EIN Presswire: Patents Newswire,EIN Presswire is Everyone's Internet News Presswire™. We make issuing and distributing press releases easy and affordable.,False,original,"Trademark Infringement, Greenwashing Kept the Courts Busy in 2022 https://t.co/aRsQbVbEVa",0,0,0,0,https://twitter.com/EINPatentsNews/status/1609006621828562944,en,
2022-12-30 16:50:32+00:00,patesalo_e,patesalo,I am a bot. I am tweeting IP news. Japanese IP news: @patesalo,False,original,Let the Lawsuits Fly: Fashion Had a Busy Year in the Courts - Sourcing Journal https://t.co/dCnhL4mkAt,0,0,0,0,https://twitter.com/patesalo_e/status/1608868149365198854,en,
2022-12-30 16:36:02+00:00,RAntoshak,Robert Antoshak,"Experienced Global Executive. Consults to the cotton, textile, and apparel industries. Columnist and industry analyst.",False,original,"Trademark Infringement, Greenwashing Kept the Courts Busy in 2022 https://t.co/i86R7yTUfw",0,0,0,0,https://twitter.com/RAntoshak/status/1608864499532169217,en,
2022-12-24 18:15:26+00:00,BetoSilva__,@EstradadoMarRS 🇧🇷,"Solo soy un chico latinoamericano sin dinero en el banco, sin parientes importantes y que viene del interior ...",False,retweet,@slpng_giants_pt @nasciesquerda @SHEIN_Official Já não compro na Shein pela prática de greenwashing e exploração de mão de obra barata em países pobres. Agora que monetiza a Jovem Klan que não compro mesmo.\n#DesmonetizaJP,3,4,0,0,https://twitter.com/BetoSilva__/status/1606715184915021824,pt,
2022-12-24 14:45:51+00:00,GattoElson,Elson Gatto🇧🇷,,False,retweet,@slpng_giants_pt @nasciesquerda @SHEIN_Official Já não compro na Shein pela prática de greenwashing e exploração de mão de obra barata em países pobres. Agora que monetiza a Jovem Klan que não compro mesmo.\n#DesmonetizaJP,3,4,0,0,https://twitter.com/GattoElson/status/1606662442028863488,pt,
2022-12-23 22:07:42+00:00,Deinha_Nikuri,Deinha from Hell de Janeiro #Antifa🦕🇨🇺🇧🇷,Com a força do ódio \n#Fogonosracistas #FogoNosFacistas\n#ForaBolsonaro \n#Lula2022👊🏼🚩 @ConexaoPetista,False,reply,@slpng_giants_pt @nasciesquerda @SHEIN_Official Já não compro na Shein pela prática de greenwashing e exploração de mão de obra barata em países pobres. Agora que monetiza a Jovem Klan que não compro mesmo.\n#DesmonetizaJP,3,4,0,0,https://twitter.com/Deinha_Nikuri/status/1606411249578909721,pt,
2022-12-23 13:20:08+00:00,STYLEnTRASHION,STYLE & TRASHION,Sustainable lifestyle blog & Trashion Forward - A limited edition book on sustainable luxury.  Insta - @mrkennyjf,False,original,Was 2022 the most important year for sustainable fashion? https://t.co/mKTlcfu0rU via @Dazed,0,0,0,0,https://twitter.com/STYLEnTRASHION/status/1606278484271042565,en,
2022-12-22 13:46:18+00:00,SophieBenson_,Sophie Benson,"Sustainability columnist @Dazed | Author and freelance journalist working with a focus on sustainable fashion, the environment, workers’ rights, and consumerism",False,original,My 2022 sustainable fashion round up for @dazed https://t.co/vnPX46tjnL,0,3,0,0,https://twitter.com/SophieBenson_/status/1605922682188480512,en,
2022-12-21 05:39:36+00:00,DHachfeld,David Hachfeld,"Global justice, Labour rights, economic transformation and everyday madness. Also here: @DHachfeld@digitalcourage.social",False,retweet,"#Shein reagiert auf die breite Kritik am Ultra-#FastFashion-Geschäftsmodell und inszeniert sich neu als nachhaltig, aber reale Verbesserungen hinter der Glitzerfassade gibt es kaum. #Greenwashing Doch die Politik könnte Shein &amp; Co. bald Grenzen setzen...  \nhttps://t.co/9rw0ojvKwg",1,7,1,0,https://twitter.com/DHachfeld/status/1605437811774980096,de,
2022-12-20 17:52:06+00:00,solidariteS_NE,solidaritéS/NE,"SolidaritéS - Un mouvement anticapitaliste, féministe et écosocialiste pour changer le monde! Section de Neuchâtel (CH)",False,retweet,"#Shein réagit à la critique du modèle commercial de l'ultra-#FastFashion et se met en scène comme durable, mais sans amélioration réelle derrière les beaux discours. #Greenwashing\nCependant, la politique pourrait bientôt fixer des limites à Shein &amp; Cie... https://t.co/8toATW5YCp",1,4,1,0,https://twitter.com/solidariteS_NE/status/1605259765017354252,fr,
2022-12-20 15:24:32+00:00,srubenfeld,Samuel Rubenfeld formed a union 🔥,"reporter, @mlexclusive, @mlexguild. DMs open: Where is the dirty money? Former @kharondata, @WSJ, @djnf. Shalom to all my fans; salute to all my haters. he/him.",False,retweet,"#Shein responds to widespread criticism of the ultra #FastFashion business model and reframes itself as sustainable, but real improvements behind the glitzy façade are few and far between. #Greenwashing But politics could soon set limits for Shein &amp; Co... https://t.co/MdB8YFkTYW",2,2,1,1,https://twitter.com/srubenfeld/status/1605222628561764352,en,
2022-12-20 14:07:15+00:00,publiceye_ch,Public Eye,"Mit Recherchen und Kampagnen gegen Menschenrechtsverletzungen, die ihren Ursprung in der Schweiz haben. Ehemalige EvB. En français: @PublicEyeSuisse",False,retweet,"#Shein responds to widespread criticism of the ultra #FastFashion business model and reframes itself as sustainable, but real improvements behind the glitzy façade are few and far between. #Greenwashing But politics could soon set limits for Shein &amp; Co... https://t.co/MdB8YFkTYW",2,2,1,1,https://twitter.com/publiceye_ch/status/1605203176336101378,en,
2022-12-20 14:06:47+00:00,PublicEyeSuisse,Public Eye,"Enquêtes, plaidoyer et campagnes pour dénoncer les injustices qui trouvent leur origine en Suisse. Ex-Déclaration de Berne. Deutsch bei @publiceye_ch",False,original,"#Shein responds to widespread criticism of the ultra #FastFashion business model and reframes itself as sustainable, but real improvements behind the glitzy façade are few and far between. #Greenwashing But politics could soon set limits for Shein &amp; Co... https://t.co/MdB8YFkTYW",2,2,1,1,https://twitter.com/PublicEyeSuisse/status/1605203061424590848,en,
2022-12-20 12:10:58+00:00,publiceye_ch,Public Eye,"Mit Recherchen und Kampagnen gegen Menschenrechtsverletzungen, die ihren Ursprung in der Schweiz haben. Ehemalige EvB. En français: @PublicEyeSuisse",False,original,"#Shein reagiert auf die breite Kritik am Ultra-#FastFashion-Geschäftsmodell und inszeniert sich neu als nachhaltig, aber reale Verbesserungen hinter der Glitzerfassade gibt es kaum. #Greenwashing Doch die Politik könnte Shein &amp; Co. bald Grenzen setzen...  \nhttps://t.co/9rw0ojvKwg",1,7,1,0,https://twitter.com/publiceye_ch/status/1605173913968861184,de,
2022-12-20 12:09:57+00:00,PublicEyeSuisse,Public Eye,"Enquêtes, plaidoyer et campagnes pour dénoncer les injustices qui trouvent leur origine en Suisse. Ex-Déclaration de Berne. Deutsch bei @publiceye_ch",False,original,"#Shein réagit à la critique du modèle commercial de l'ultra-#FastFashion et se met en scène comme durable, mais sans amélioration réelle derrière les beaux discours. #Greenwashing\nCependant, la politique pourrait bientôt fixer des limites à Shein &amp; Cie... https://t.co/8toATW5YCp",1,4,1,0,https://twitter.com/PublicEyeSuisse/status/1605173658229645313,fr,
2022-12-16 15:03:48+00:00,greenwashdotcom,Greenwash.com,Take our site for a spin and see what comes out in the wash. \nA collaborative project owned by @changingmarkets to expose #greenwashing,True,original,#FastFashion retailer @shein_official vowed to invest £12.2m in improving working conditions after a 🇬🇧 UK documentary revealed labour abuse. It also gave its manufacturers a 31 Dec deadline to address working hRs or face further action. ⚠️ https://t.co/YJRLTrmFgx  #greenwashing,0,0,0,0,https://twitter.com/greenwashdotcom/status/1603767859121094656,en,
2022-12-14 17:01:20+00:00,LADN_EU,L'ADN 🧬,"Les tendances de demain, aujourd'hui. \n🗞 News - https://t.co/YjjuPpkW9M\n✨ Revue - https://t.co/MLEiL0yWVO\n🧠  Tendances - https://t.co/h0Fo8KwB5k",False,original,Dix-huit heures de travail / jour. Un jour de congé / mois. \nShein investit 15 millions $ pour améliorer les normes dans les usines de ses fournisseurs. Greenwashing ou pas ? https://t.co/qKxxjEP4V3,0,2,0,2,https://twitter.com/LADN_EU/status/1603072659042050049,fr,
2022-12-14 10:53:16+00:00,Cultureuse,Isa la Cultureuse,Bretonne 🌊 posée à #strasbourg 🥨 \n➡️  #culture #mecenat | CM @mecenatgrandest | pionnière @barcamp_fr |  @feminismeasso |  @laclickduweb |  #bonjourPPC |,False,original,Shei investit 15 millions en #RSE pour se racheter une image... #greenwashing #fastfashion https://t.co/BtpcKgKtHh via @LADN_EU,0,3,1,0,https://twitter.com/Cultureuse/status/1602980033551032320,fr,
2022-12-13 14:36:50+00:00,Zehub,Hubert MESSMER  🏃🏻‍♂️🧘‍♂️ 🎶,"Veilleur DDurable - Alsacien Européen curieux de tout, en particulier #ChangementClimatique #Enr #Bio #Biodiversité #Climat #VEILLE #GIEC",False,original,"Le roi de l'ultra fast fashion, Shein investit 15 millions de dollars en faveur de l'amélioration des normes dans les usines de ses fournisseurs. Greenwashing ou pas ? https://t.co/iQsNXp4noV",0,0,0,0,https://twitter.com/Zehub/status/1602673906099306499,fr,
2022-12-12 20:15:00+00:00,diaridebcn,Diari de Barcelona,Som la mirada d'una generació compromesa https://t.co/D4aXC2p1Jj,False,original,Abdon Vilà: “És important informar-nos per no caure en pràctiques de greenwashing”. El desenvolupador de sostenibilitat de Columna Branding destaca el paper dels clients com a principal instrument per posar fi a la nocivitat de les empreses tèxtils https://t.co/HadRjU17fC,0,0,0,0,https://twitter.com/diaridebcn/status/1602396622071136300,ca,
2022-12-07 11:02:16+00:00,PermutableAI,Permutable.ai,"#AI #ESG startup using the latest tech to provide transparency, stamp out #greenwashing & accelerate #sustainable #supplychain transition.",False,original,"Let's hope this isn't going to be yet more fashion #greenwashing ahead: As its fashion empire booms, Shein wants an #ESG makeover https://t.co/SZhQwECiv4 via @techcrunch\n#Sustainability #fashion #SustainableFashion",0,0,0,0,https://twitter.com/PermutableAI/status/1600445582379651072,en,
2022-12-07 02:12:55+00:00,annie_goldsmith,Annie Goldsmith,"Reporter @theinformation / previously @TandCmag, @thecrimson",False,retweet,"It was great to chat with The Information about Shein's new resale site, Shein Exchange - which isn't easy to use and could be seen as an act of 'greenwashing'...\n\nhttps://t.co/tb9rRl1LHz",6,13,2,0,https://twitter.com/annie_goldsmith/status/1600312366494666752,en,
2022-12-07 00:08:29+00:00,jonsteinberg31,Jon Steinberg,"Editor @theinformation. Formerly @nymag, @sanfranmag, @epic/@voxmedia. Pitch me stories at jon@theinformation.com",False,retweet,"It was great to chat with The Information about Shein's new resale site, Shein Exchange - which isn't easy to use and could be seen as an act of 'greenwashing'...\n\nhttps://t.co/tb9rRl1LHz",6,13,2,0,https://twitter.com/jonsteinberg31/status/1600281054958751745,en,
2022-12-06 23:13:44+00:00,FashionlawyerGB,Stephen Sidkin,Challenging the seams of fashion law. For more see https://t.co/GLCIEEGGm2,False,original,"@SHEIN admits working hour rules breach as it vows to upgrade factories - https://t.co/3luXm3QDJB. So much for the S in ESG. Meanwhile for other #fashion businesses ""Greenwashing your clothes? What the fashion industry needs to know""\nhttps://t.co/q5SwBcoLcq",0,0,0,0,https://twitter.com/FashionlawyerGB/status/1600267275273003010,en,
2022-12-05 14:09:47+00:00,GD_Retail_News,GD Retail News,GlobalData Retail's Daily Retail Roundup is an email news service summarising the UK's retail news every day. @Retail_GD #decodethefuture,False,retweet,"It was great to chat with The Information about Shein's new resale site, Shein Exchange - which isn't easy to use and could be seen as an act of 'greenwashing'...\n\nhttps://t.co/tb9rRl1LHz",6,13,2,0,https://twitter.com/GD_Retail_News/status/1599767995756466177,en,
