date,username,name,user_bio,verified,type,text,retweets,likes,replies,quotes,tweet_url,lang,geo.full_name,formatted_date,COVID?,sustainability?
2023-06-02 19:36:12+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@iamjustcai Our apologies! This is not the experience we want you to have. Please DM us with your order #, so we can make this right.",0,1,0,0,https://twitter.com/SHEIN_Official/status/1664717569096585218,en,,2023-06-02,False,False
2023-06-02 19:36:03+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@WallStrtPress Comments like these make our day! Thank you for the support! 💕,0,1,0,0,https://twitter.com/SHEIN_Official/status/1664717531167223808,en,,2023-06-02,False,False
2023-06-02 19:35:45+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@Schola_Chris We deeply apologize for the inconvenience. Please send us a DM, so we can better help you out.",0,1,0,0,https://twitter.com/SHEIN_Official/status/1664717459625070592,en,,2023-06-02,False,False
2023-06-02 19:33:55+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@Rebeccae1983 We deeply apologize for this inconvenience. Please DM us with your order #, so we can look into this.",0,0,1,0,https://twitter.com/SHEIN_Official/status/1664716998050234368,en,,2023-06-02,False,False
2023-06-02 19:33:47+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@a_mcbrearty We deeply apologize for this inconvenience. This is not the experience we want you to have. Please DM us with your order #, so we can look into this.",0,0,1,0,https://twitter.com/SHEIN_Official/status/1664716964445446145,en,,2023-06-02,False,False
2023-06-02 19:33:40+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@InkaStacks Maybe it's time for a new closet? 👀,0,1,1,0,https://twitter.com/SHEIN_Official/status/1664716935051853824,en,,2023-06-02,False,False
2023-06-02 19:33:33+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@harustarship We deeply apologize for this inconvenience. This is not the experience we want you to have. Please send us a DM with your order #, so we can make this right.",0,0,0,0,https://twitter.com/SHEIN_Official/status/1664716905486139392,en,,2023-06-02,False,False
2023-06-02 19:33:22+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@MissAhmad123 But think about all that cute decor... 👀💕,0,0,0,0,https://twitter.com/SHEIN_Official/status/1664716859646660610,en,,2023-06-02,False,False
2023-06-02 18:48:54+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@lexi_wagner22 @SHEINX_official Stunning! 💚,0,1,0,0,https://twitter.com/SHEIN_Official/status/1664705668517974024,en,,2023-06-02,False,False
2023-06-02 18:45:38+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@OGKayBee Hi! We apologize for the inconvenience! Please drop us a DM with your order #, so we can look into it! 💜",0,0,1,0,https://twitter.com/SHEIN_Official/status/1664704844463067154,en,,2023-06-02,False,False
2023-06-02 18:30:19+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@sonocrat Thank you for reaching out. Please send us a DM or head over to our live chat for further service.,0,0,1,0,https://twitter.com/SHEIN_Official/status/1664700989260156960,en,,2023-06-02,False,False
2023-06-02 18:28:08+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@ericalashae21 Sounds like you're summer ready! 🌞,0,1,0,0,https://twitter.com/SHEIN_Official/status/1664700440297066507,en,,2023-06-02,False,False
2023-06-02 18:19:49+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@BrAceYurslf We're so glad to hear this! Don't forget to tag us when you show off your fits! 💗,0,0,1,0,https://twitter.com/SHEIN_Official/status/1664698346286505984,en,,2023-06-02,False,False
2023-06-02 18:16:56+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@xtinaagee Hi! We apologize for the inconvenience! Please drop us a DM with your order #, so we can look into it! 💜",0,0,0,0,https://twitter.com/SHEIN_Official/status/1664697621183713280,en,,2023-06-02,False,False
2023-06-02 18:05:09+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@Yorper21 Hi there! DM us so we can help you out or head over to our live chat for instant service.,0,0,1,0,https://twitter.com/SHEIN_Official/status/1664694656473415680,en,,2023-06-02,False,False
2023-06-02 18:00:53+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@ericalashae21 That's great! What items you purchase?,0,1,1,0,https://twitter.com/SHEIN_Official/status/1664693584312819713,en,,2023-06-02,False,False
2023-06-02 17:57:43+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@Iamcoco78 This is not the experience we want you to have. DM us your order number and we'll gladly look into it.,0,0,1,0,https://twitter.com/SHEIN_Official/status/1664692786162028545,en,,2023-06-02,False,False
2023-06-01 23:59:13+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@dosesofcc222 Love it! You look amazing 🌈✨,0,1,1,0,https://twitter.com/SHEIN_Official/status/1664421372724932619,en,,2023-06-01,False,False
2023-06-01 22:36:12+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@ParulRTripathi Hi there! We apologize for the inconvenience. Please DM us your order #, so we can look into this.",0,0,1,0,https://twitter.com/SHEIN_Official/status/1664400479948795904,en,,2023-06-01,False,False
2023-06-01 21:44:01+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@Becky17906182 An LBD is an essential in every wardrobe! You look amazing! 🖤✨,0,1,0,0,https://twitter.com/SHEIN_Official/status/1664387347343876096,en,,2023-06-01,False,False
2023-06-01 21:43:48+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@WCevl Hey there! We apologize for this inconvenience. Please send us a DM with your order #, so we can look into this.",0,0,2,0,https://twitter.com/SHEIN_Official/status/1664387292755120128,en,,2023-06-01,False,False
2023-06-01 21:43:40+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@ChloChloSparks Our apologies! Please send us a DM with your order #, so we can help sort this out.",0,0,0,0,https://twitter.com/SHEIN_Official/status/1664387262606393346,en,,2023-06-01,False,False
2023-06-01 21:43:36+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@stars2983 We deeply apologize for this inconvenience. Please send us a DM with your order #, so we can look into this for you.",0,0,0,0,https://twitter.com/SHEIN_Official/status/1664387245812379650,en,,2023-06-01,False,False
2023-06-01 21:43:14+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@narishapaul We deeply apologize for this inconvenience. Please send us a DM with your order #, so we can look into this.",0,0,0,0,https://twitter.com/SHEIN_Official/status/1664387153080602626,en,,2023-06-01,False,False
2023-06-01 21:42:59+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@EMMARKETING10 Hi there! We apologize for the inconvenience. Please send us a DM with your order #, so we can help sort this out.",0,0,0,0,https://twitter.com/SHEIN_Official/status/1664387088605741057,en,,2023-06-01,False,False
2023-06-01 21:42:54+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@Lou_Kelly10 We deeply apologize for the inconvenience. Please send us a DM with your order #, so we can look into this.",0,0,0,0,https://twitter.com/SHEIN_Official/status/1664387067638435842,en,,2023-06-01,False,False
2023-06-01 21:42:49+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@DawnRager Hi there! Please send us a DM or head over to our live chat for instant service.,0,0,0,0,https://twitter.com/SHEIN_Official/status/1664387046834593799,en,,2023-06-01,False,False
2023-06-01 21:42:41+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@YWizzart Our apologies! Please send us a DM with your order #, so we can look into this.",0,0,0,0,https://twitter.com/SHEIN_Official/status/1664387013254971394,en,,2023-06-01,False,False
2023-06-01 21:42:34+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@SeekingShae We deeply apologize for this inconvenience. Please send us a DM with your order #, so we can look into this.",0,0,0,0,https://twitter.com/SHEIN_Official/status/1664386983978848256,en,,2023-06-01,False,False
2023-06-01 21:42:28+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@eleanoradjoa Hey there! We apologize for the inconvenience. Please send us a DM with your order #, so we can sort this out.",0,0,0,0,https://twitter.com/SHEIN_Official/status/1664386958502641666,en,,2023-06-01,False,False
2023-06-01 21:42:19+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@IamYanieBananie We deeply apologize for the inconvenience. Please send us a DM with your order #, so we can make this right.",0,0,0,0,https://twitter.com/SHEIN_Official/status/1664386920703578112,en,,2023-06-01,False,False
2023-06-01 21:42:14+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@janiralisbeth You look stunning! Love the pink on you 💕,0,1,0,0,https://twitter.com/SHEIN_Official/status/1664386900021460992,en,,2023-06-01,False,False
2023-06-01 21:42:04+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@AmandaTheBridge Hi there! We apologize for the inconvenience. Please DM us your order #, so we can look into this.",0,0,1,0,https://twitter.com/SHEIN_Official/status/1664386857902243840,en,,2023-06-01,False,False
2023-06-01 21:41:58+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@kutjeknip Please send us a DM with your order #, so we can better help you out!",0,0,0,0,https://twitter.com/SHEIN_Official/status/1664386832853811210,en,,2023-06-01,False,False
2023-06-01 21:41:50+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@QueenKey83 You look stunning! Such a cute color for summer 💙,0,0,0,0,https://twitter.com/SHEIN_Official/status/1664386799240720384,en,,2023-06-01,False,False
2023-06-01 21:41:44+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@xhfjut We deeply apologize for this inconvenience. Please send us a DM with your order #, so we can look into this.",0,0,3,0,https://twitter.com/SHEIN_Official/status/1664386773953257472,en,,2023-06-01,False,False
2023-06-01 21:41:38+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@BCLONA We had to stop and stare! So obsessed with this fit! 🤍✨,0,1,1,0,https://twitter.com/SHEIN_Official/status/1664386748795813892,en,,2023-06-01,False,False
2023-06-01 21:41:26+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@EricaDeeWright This look is everything! 💙💫,0,1,1,0,https://twitter.com/SHEIN_Official/status/1664386697214271488,en,,2023-06-01,False,False
2023-06-01 21:41:19+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@footymadxxx Hi there! Please send us a DM with your order #, so we can look into this for you.",0,0,0,0,https://twitter.com/SHEIN_Official/status/1664386667845648388,en,,2023-06-01,False,False
2023-06-01 21:41:11+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@henrikswuman We deeply apologize for the inconvenience. Please send us a DM with your order #, so we can make things right.",0,0,0,0,https://twitter.com/SHEIN_Official/status/1664386634278752261,en,,2023-06-01,False,False
2023-06-01 21:41:03+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@Tiptopbets12 Hey there! Please send us a DM, so we can better assist you.",0,0,0,0,https://twitter.com/SHEIN_Official/status/1664386601013714947,en,,2023-06-01,False,False
2023-06-01 21:14:09+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@StarrNOTStar This is your sign to redecorate! 👀,0,0,0,0,https://twitter.com/SHEIN_Official/status/1664379834649174021,en,,2023-06-01,False,False
2023-06-01 21:13:05+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@chi_so_fi You definitely should! 😍,0,0,0,0,https://twitter.com/SHEIN_Official/status/1664379565483995141,en,,2023-06-01,False,False
2023-06-01 19:57:51+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@dayyloaf So glad you received it! 💫,0,0,0,0,https://twitter.com/SHEIN_Official/status/1664360632164990977,en,,2023-06-01,False,False
2023-06-01 19:57:30+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@nelly_salinas We apologize for the inconvenience. Please send us a DM with your order #, so we can look into this.",0,0,0,0,https://twitter.com/SHEIN_Official/status/1664360543589629954,en,,2023-06-01,False,False
2023-06-01 19:57:02+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@ohthatstybaby Such a cute bag! And yes we do! If you are interested in our brand ambassador/influencer programs please email blogservice@shein.com 🧡,0,0,1,0,https://twitter.com/SHEIN_Official/status/1664360427910832129,en,,2023-06-01,False,False
2023-06-01 19:56:31+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@bamhendrixx So many great picks! 🤩,0,0,0,0,https://twitter.com/SHEIN_Official/status/1664360296629039107,en,,2023-06-01,False,False
2023-06-01 19:55:48+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@ImWhiteBoyTrey Looking fresh! Which fit was your favorite?😎,0,0,0,1,https://twitter.com/SHEIN_Official/status/1664360115758088202,en,,2023-06-01,False,False
2023-06-01 19:52:48+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@keairyagynenee Too cute! 💙,0,1,1,0,https://twitter.com/SHEIN_Official/status/1664359360611401730,en,,2023-06-01,False,False
2023-06-01 07:23:11+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,retweet,First stop on our #GlobalOfficeTour: Singapore! SHEIN's office is by Marina Bay and designed to inspire collaboration and creativity. Our employees are our greatest asset and we create work environments that foster their creativity and collaboration.\n#SHEINOffice #SHEINSingapore https://t.co/roDIpYLane,25,99,31,1,https://twitter.com/SHEIN_Official/status/1664170712079429633,en,,2023-06-01,False,False
2023-06-01 07:23:00+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,retweet,"Peter Pernot-Day, SHEIN's Head of Global Strategy and Corporate Affairs, sat down with the @RETHINK_Retail  team to discuss how our agile supply chain has enabled our growth. Listen to their discussion here: https://t.co/Xm4eFUnSlX",8,25,11,1,https://twitter.com/SHEIN_Official/status/1664170668991332357,en,,2023-06-01,False,False
2023-06-01 07:22:57+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,retweet,"We're thrilled to announce our new SHEIN X Launchpad partnership with FIDM, a scholarship program and course for FIDM students to learn the ins and outs of the industry and create their own SHEIN X collection. Learn more: https://t.co/CyVm2Ey4eb https://t.co/kToPJSxGTm",9,37,14,0,https://twitter.com/SHEIN_Official/status/1664170656345501696,en,,2023-06-01,False,False
2023-05-31 23:54:52+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@CFRocker8889 Love them! 🌈,0,1,0,0,https://twitter.com/SHEIN_Official/status/1664057892230529025,en,,2023-05-31,False,False
2023-05-31 21:48:11+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@Arbeemborlar Hey there! We apologize for this inconvenience. Please send us a DM, so we can look into this for you.",0,0,0,0,https://twitter.com/SHEIN_Official/status/1664026008410902529,en,,2023-05-31,False,False
2023-05-31 21:48:03+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@Sharonboswall1 We deeply apologize for this inconvenience. Please send us a DM with your order #, so we can look into this for you.",0,0,0,0,https://twitter.com/SHEIN_Official/status/1664025975099645952,en,,2023-05-31,False,False
2023-05-31 21:47:55+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@HollidaysStache This is too cute! 😍,0,1,0,0,https://twitter.com/SHEIN_Official/status/1664025941868265472,en,,2023-05-31,False,False
2023-05-30 22:06:04+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@PaulaStone97600 Hi there! We deeply apologize for this inconvenience. Please send us a DM with your order #, so we can look into this for you.",0,0,0,0,https://twitter.com/SHEIN_Official/status/1663668122526597120,en,,2023-05-30,False,False
2023-05-30 22:05:52+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@ellieharris04 Hey there! Please send us a DM with your order #, so we can help sort this out.",0,0,0,0,https://twitter.com/SHEIN_Official/status/1663668072031436802,en,,2023-05-30,False,False
2023-05-30 22:05:46+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@1Ch33ky1_Sarah Hi Sarah, we deeply apologize for this inconvenience. Please send us a DM with your order #, so we can look into this for you.",0,0,0,0,https://twitter.com/SHEIN_Official/status/1663668046949392384,en,,2023-05-30,False,False
2023-05-30 22:03:23+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@TatiYuDigg Ok but you look amazing in it! 😍,0,1,1,1,https://twitter.com/SHEIN_Official/status/1663667446547349505,en,,2023-05-30,False,False
2023-05-30 21:56:59+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@ImholteTami Isn't it the cutest?! 😍,1,1,0,0,https://twitter.com/SHEIN_Official/status/1663665834525356032,en,,2023-05-30,False,False
2023-05-30 21:56:48+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@MPboro2 So many cute classroom staples!🤓,0,1,0,0,https://twitter.com/SHEIN_Official/status/1663665788346150915,en,,2023-05-30,False,False
2023-05-30 21:56:16+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@CaptainJoongie_ Hi there! We apologize for the inconvenience. Please send us a DM with your order #, so we can help sort this out.",0,0,0,0,https://twitter.com/SHEIN_Official/status/1663665654141001733,en,,2023-05-30,False,False
2023-05-30 21:56:09+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@after_thottt 💙💙,0,7,1,0,https://twitter.com/SHEIN_Official/status/1663665625628135424,qme,,2023-05-30,False,False
2023-05-30 21:56:03+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@aja_07 Thanks for the feedback! We'll take this back to our team. 💫,1,3,0,0,https://twitter.com/SHEIN_Official/status/1663665603712892930,en,,2023-05-30,False,False
2023-05-30 21:55:55+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@pushabey Hi @pushabey, we are sorry to hear about your experience. We appreciate your feedback and will share it with our team.",0,0,0,0,https://twitter.com/SHEIN_Official/status/1663665565989257216,en,,2023-05-30,False,False
2023-05-30 21:55:43+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@jo__onthego Our apologies! This is not the experience we want you to have. Please DM us with your order #, so we can look into this.",0,0,1,0,https://twitter.com/SHEIN_Official/status/1663665519801630720,en,,2023-05-30,False,False
2023-05-30 21:55:36+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@KathyB2382 Hi there! We apologize for the inconvenience. Please DM us with your order #, so we can look into this.",0,0,0,0,https://twitter.com/SHEIN_Official/status/1663665490353434625,en,,2023-05-30,False,False
